date,num,num_cb,sum_mood,sum_mood_cb,mood_economy,mood_cb,mood_cb_without_mood_economy,indicator
2019-08-21,52,8,-8.761401649695472,-0.37786312648677267,-0.16848849326337445,-0.047232890810846584,0.12125560245252787,0.530313900613132
2019-08-22,3,8,-0.7226086319424212,-0.8053588576149195,-0.24086954398080707,-0.10066985720186494,0.14019968677894212,0.5350499216947355
2019-08-23,13,9,-3.580455964896828,-1.0426191271253629,-0.2754196896074483,-0.11584656968059587,0.1595731199268524,0.5398932799817131
2019-08-24,3,1,-0.3027632401062874,-0.21573967242147774,-0.10092108003542914,-0.21573967242147774,-0.11481859238604859,0.47129535190348787
2019-08-25,2,0,0.338555498587084,0.0,0.169277749293542,,,
2019-08-26,3,26,-0.42077272199094296,-1.9780633659975138,-0.140257573996981,-0.0760793602306736,0.06417821376630739,0.5160445534415768
2019-08-27,6,31,-1.1799021065235138,-6.443935630086344,-0.1966503510872523,-0.20786889129310787,-0.011218540205855582,0.4971953649485361
2019-08-28,4,3,-0.41220908984541893,-0.5773054393939674,-0.10305227246135473,-0.1924351464646558,-0.08938287400330105,0.4776542814991747
2019-08-29,13,0,-1.3501790647569578,0.0,-0.10385992805822752,,,
2019-08-30,6,0,-0.2685417062602937,0.0,-0.04475695104338229,,,
2019-08-31,0,0,0.0,0.0,,,,
2019-09-01,0,0,0.0,0.0,,,,
2019-09-02,8,5,-0.8580357700848253,-0.0546521333308192,-0.10725447126060317,-0.01093042666616384,0.09632404459443933,0.5240810111486098
2019-09-03,6,8,-0.07663061656057835,-0.4881217572838068,-0.012771769426763058,-0.06101521966047585,-0.04824345023371279,0.4879391374415718
2019-09-04,7,19,0.45558179588988423,-1.5220585638890043,0.06508311369855489,-0.08010834546784233,-0.14519145916639722,0.4637021352084007
2019-09-05,12,13,-3.0006456371193053,-1.2945777410641313,-0.25005380309327546,-0.09958290315877932,0.15047089993449614,0.537617724983624
2019-09-06,7,31,-1.235543993068859,-3.2257741183129838,-0.17650628472412272,-0.10405722962299947,0.07244905510112325,0.5181122637752809
2019-09-07,3,7,1.1609355041291565,-1.1855217609117972,0.3869785013763855,-0.16936025155882817,-0.5563387529352137,0.36091531176619657
2019-09-08,1,0,-0.1466923002153635,0.0,-0.1466923002153635,,,
2019-09-09,5,2,0.6391534938738914,-1.308034460991621,0.1278306987747783,-0.6540172304958105,-0.7818479292705888,0.3045380176823528
2019-09-10,16,0,-1.3888222027162556,0.0,-0.08680138766976597,,,
2019-09-11,4,9,-0.6152859553694725,-1.88843007478863,-0.15382148884236813,-0.20982556386540333,-0.0560040750230352,0.4859989812442412
2019-09-12,3,17,-0.7764123701490462,-2.6622120297979563,-0.2588041233830154,-0.1566007076351739,0.1022034157478415,0.5255508539369603
2019-09-13,3,7,-0.8758959914557636,-2.8000905928201973,-0.2919653304852545,-0.40001294183145675,-0.10804761134620222,0.4729880971634495
2019-09-14,3,2,-0.6587128303945065,0.07224851846694946,-0.2195709434648355,0.03612425923347473,0.25569520269831025,0.5639238006745776
2019-09-15,15,1,-3.5357401544752065,-0.40192069113254547,-0.2357160102983471,-0.40192069113254547,-0.16620468083419837,0.4584488297914504
2019-09-16,5,2,-0.5758221913129091,-0.22992592840455472,-0.11516443826258183,-0.11496296420227736,0.0002014740603044629,0.5000503685150761
2019-09-17,6,0,-1.09690692438744,0.0,-0.18281782073124,,,
2019-09-18,3,4,-0.33804642502218485,-1.341366434469819,-0.11268214167406161,-0.33534160861745477,-0.22265946694339317,0.4443351332641517
2019-09-19,1,6,-0.25855211913585663,-0.7024966045282781,-0.25855211913585663,-0.11708276742137969,0.14146935171447694,0.5353673379286192
2019-09-20,8,15,-3.3792361729429103,-1.8393154534860514,-0.4224045216178638,-0.12262103023240342,0.29978349138546034,0.5749458728463651
2019-09-21,5,10,-1.7948108613491058,-2.2893381472676992,-0.3589621722698212,-0.22893381472676994,0.13002835754305125,0.5325070893857629
2019-09-22,4,6,-1.139592903200537,-1.892244548536837,-0.28489822580013424,-0.3153740914228062,-0.03047586562267196,0.492381033594332
2019-09-23,8,1,-1.3085749372839928,-0.20020120264962316,-0.1635718671604991,-0.20020120264962316,-0.03662933548912406,0.490842666127719
2019-09-24,42,17,-9.91137973126024,-2.8525466728315223,-0.23598523169667238,-0.16779686310773662,0.06818836858893576,0.517047092147234
2019-09-25,12,17,-1.266563037992455,-2.4658488230779767,-0.10554691983270459,-0.14504993076929273,-0.039503010936588145,0.49012424726585296
2019-09-26,1,9,-0.27426499128341675,-2.698445570189506,-0.27426499128341675,-0.29982728557661176,-0.02556229429319501,0.49360942642670125
2019-09-27,0,6,0.0,-1.5505124554038048,,-0.2584187425673008,,
2019-09-28,0,2,0.0,-0.25003533624112606,,-0.12501766812056303,,
2019-09-29,5,6,-1.179292011540383,-1.3483012831566157,-0.23585840230807661,-0.2247168805261026,0.011141521781974001,0.5027853804454935
2019-09-30,8,5,-1.5439951209555147,-0.4272102192771854,-0.19299939011943934,-0.08544204385543708,0.10755734626400226,0.5268893365660006
2019-10-01,20,8,-2.9368417503574165,-0.825769983974169,-0.1468420875178708,-0.10322124799677113,0.043620839521099686,0.5109052098802749
2019-10-02,10,23,0.815341647787136,-1.7372524123929907,0.0815341647787136,-0.07553271358230394,-0.15706687836101754,0.4607332804097456
2019-10-03,7,1,-1.5462554540281417,0.015325432177633047,-0.22089363628973452,0.015325432177633047,0.23621906846736757,0.5590547671168419
2019-10-04,8,8,-0.33302603679476306,-2.1771518089808524,-0.04162825459934538,-0.27214397612260655,-0.23051572152326116,0.4423710696191847
2019-10-05,14,2,-4.2949752722634,-0.5425657853484154,-0.3067839480188143,-0.2712828926742077,0.035501055344606625,0.5088752638361517
2019-10-06,3,0,-0.7782992222346365,0.0,-0.2594330740782122,,,
2019-10-07,37,12,-6.80282149532286,-3.348098247384769,-0.18386004041413134,-0.27900818728206406,-0.09514814686793271,0.4762129632830168
2019-10-08,14,11,-1.697314611170441,-2.1233459795621457,-0.12123675794074577,-0.1930314526874678,-0.07179469474672202,0.4820513263133195
2019-10-09,7,1,-1.5142464814707637,-0.2660518654156476,-0.2163209259243948,-0.2660518654156476,-0.04973093949125282,0.4875672651271868
2019-10-10,69,1,-7.8912719736399595,0.33218224346637726,-0.11436626048753565,0.33218224346637726,0.4465485039539129,0.6116371259884782
2019-10-11,16,8,-2.5087344763742294,-2.3286361207719892,-0.15679590477338934,-0.29107951509649865,-0.13428361032310931,0.46642909741922267
2019-10-12,0,4,0.0,-0.8754032179713249,,-0.21885080449283123,,
2019-10-13,20,11,-5.120022381903254,-1.8145587070903275,-0.2560011190951627,-0.16495988246275706,0.09104123663240565,0.5227603091581015
2019-10-14,6,4,-1.3858708934858441,-0.520336543006124,-0.2309784822476407,-0.130084135751531,0.1008943464961097,0.5252235866240275
2019-10-15,10,5,-2.653392699547112,-1.549724018201232,-0.2653392699547112,-0.3099448036402464,-0.044605533685535215,0.4888486165786162
2019-10-16,20,2,-3.9894256098923506,-0.7947468704078346,-0.19947128049461754,-0.3973734352039173,-0.19790215470929978,0.45052446132267504
2019-10-17,8,9,-0.7998230437806342,-2.2520546186715364,-0.09997788047257927,-0.2502282909635041,-0.1502504104909248,0.4624373973772688
2019-10-18,13,0,-1.0813598053791793,0.0,-0.0831815234907061,,,
2019-10-19,10,0,-2.0305277664301684,0.0,-0.20305277664301685,,,
2019-10-20,15,0,-2.6494608398061246,0.0,-0.17663072265374163,,,
2019-10-21,20,4,-3.0451631307514617,-0.5253084774012677,-0.15225815653757307,-0.13132711935031693,0.02093103718725614,0.505232759296814
2019-10-22,25,4,-5.9105657846230315,0.5152470297907712,-0.23642263138492126,0.1288117574476928,0.36523438883261405,0.5913085972081535
2019-10-23,6,7,-0.5806778441183269,-1.1806692767422646,-0.09677964068638782,-0.16866703953460924,-0.07188739884822141,0.48202815028794466
2019-10-24,6,10,-1.6094352025538683,-2.238359820446931,-0.2682392004256447,-0.22383598204469307,0.044403218380951626,0.5111008045952379
2019-10-25,31,29,-4.386295958829578,-6.3598184560541995,-0.14149341802676058,-0.21930408469152413,-0.07781066666476355,0.4805473333338091
2019-10-26,1,5,0.3013807088136673,-2.0238572611269774,0.3013807088136673,-0.40477145222539546,-0.7061521610390628,0.3234619597402343
2019-10-27,4,18,-0.8579266094602644,-4.568863365871948,-0.2144816523650661,-0.2538257425484416,-0.03934409018337548,0.49016397745415613
2019-10-28,2,2,-0.8717389466037275,-0.07894959673285484,-0.43586947330186376,-0.03947479836642742,0.39639467493543634,0.5990986687338591
2019-10-29,20,18,-2.29111128913064,-2.6084130806848407,-0.114555564456532,-0.14491183781582448,-0.030356273359292474,0.4924109316601769
2019-10-30,10,13,-2.5545505229383707,-3.2520364233932924,-0.2554550522938371,-0.2501566479533302,0.005298404340506879,0.5013246010851267
2019-10-31,30,14,-4.410556342758355,-1.5386448153294623,-0.1470185447586118,-0.10990320109496159,0.03711534366365023,0.5092788359159126
2019-11-01,21,4,-4.573592788670794,-0.7243626564741135,-0.21779013279384735,-0.18109066411852837,0.03669946867531898,0.5091748671688298
2019-11-02,3,0,-1.2135681547224522,0.0,-0.40452271824081737,,,
2019-11-03,42,19,-8.99042544385884,-3.9394333962118253,-0.2140577486633057,-0.2073385998006224,0.006719148862683322,0.5016797872156709
2019-11-04,1,1,0.1376011073589325,0.1376011073589325,0.1376011073589325,0.1376011073589325,0.0,0.5
2019-11-05,0,4,0.0,-1.0612546051852405,,-0.2653136512963101,,
2019-11-06,9,11,0.21575441118329763,-0.7705455194954993,0.023972712353699736,-0.07004959268140903,-0.09402230503510878,0.4764944237412228
2019-11-07,1,6,-0.14810935035347939,-0.7965959953144193,-0.14810935035347939,-0.13276599921906987,0.015343351134409516,0.5038358377836024
2019-11-08,6,5,-1.8738481868058443,-3.0688010214362293,-0.3123080311343074,-0.6137602042872459,-0.3014521731529385,0.4246369567117654
2019-11-09,0,1,0.0,-0.47102469531819224,,-0.47102469531819224,,
2019-11-10,0,0,0.0,0.0,,,,
2019-11-11,10,4,-1.474974136799574,-0.30866458715172485,-0.1474974136799574,-0.07716614678793121,0.07033126689202618,0.5175828167230065
2019-11-12,4,0,-1.9937983236741275,0.0,-0.49844958091853186,,,
2019-11-13,0,9,0.0,-0.6087769088917412,,-0.06764187876574902,,
2019-11-14,25,18,-1.3408814398571849,-0.5508562768809497,-0.053635257594287396,-0.030603126493386097,0.0230321311009013,0.5057580327752254
2019-11-15,34,20,-6.485764707744238,-1.9185840848076623,-0.19075778552188935,-0.09592920424038312,0.09482858128150623,0.5237071453203765
2019-11-16,5,4,-0.08368922084628139,0.12080702871026006,-0.016737844169256277,0.030201757177565014,0.04693960134682129,0.5117349003367053
2019-11-17,2,16,-0.26105633936822414,-2.8079559177422198,-0.13052816968411207,-0.17549724485888873,-0.04496907517477666,0.48875773120630583
2019-11-18,1,3,-0.0751669704914093,-0.35207266453653574,-0.0751669704914093,-0.11735755484551191,-0.04219058435410261,0.48945235391147435
2019-11-19,15,0,-2.795615159862791,0.0,-0.18637434399085276,,,
2019-11-20,8,0,-1.966196765890345,0.0,-0.24577459573629312,,,
2019-11-21,11,6,-2.3180290847085416,-1.2051198458793806,-0.2107299167916856,-0.20085330764656342,0.009876609145122173,0.5024691522862805
2019-11-22,15,12,-2.842795160075184,-1.9059049509232864,-0.1895196773383456,-0.15882541257694052,0.030694264761405077,0.5076735661903513
2019-11-23,9,1,-2.3420445532829035,-0.27388262562453747,-0.2602271725869893,-0.27388262562453747,-0.01365545303754817,0.49658613674061297
2019-11-24,10,6,-1.739792068488896,-1.9935961216688156,-0.1739792068488896,-0.33226602027813595,-0.15828681342924636,0.4604282966426884
2019-11-25,13,1,-2.2199540492874803,-0.006943984422832727,-0.17076569609903694,-0.006943984422832727,0.1638217116762042,0.540955427919051
2019-11-26,0,4,0.0,-0.7269111592322588,,-0.1817277898080647,,
2019-11-27,11,1,-2.485873099489254,-0.6827767761424184,-0.2259884635899322,-0.6827767761424184,-0.4567883125524862,0.3858029218618785
2019-11-28,12,7,-2.794696478478727,-1.5509943359647878,-0.2328913732065606,-0.22157061942354112,0.011320753783019472,0.5028301884457549
2019-11-29,17,1,-3.4340324220247567,-0.27028142660856247,-0.20200190717792688,-0.27028142660856247,-0.0682795194306356,0.4829301201423411
2019-11-30,13,0,-3.1517146648839116,0.0,-0.24243958960645473,,,
2019-12-01,3,21,-0.8646399463323178,-3.400003000992001,-0.28821331544410594,-0.1619049048091429,0.12630841063496304,0.5315771026587408
2019-12-02,70,49,-13.901486638715141,-6.084589227495599,-0.19859266626735916,-0.12417529035705303,0.07441737591030613,0.5186043439775765
2019-12-03,15,17,-2.556065717973979,-1.3303622764360625,-0.1704043811982653,-0.07825660449623897,0.09214777670202631,0.5230369441755066
2019-12-04,2,3,0.13763724430464208,-0.135180173732806,0.06881862215232104,-0.045060057910935335,-0.11387868006325638,0.4715303299841859
2019-12-05,25,31,-2.560544011226739,-4.482459883132833,-0.10242176044906955,-0.14459548010105913,-0.042173719651989586,0.4894565700870026
2019-12-06,3,4,-0.135981235653162,-0.025337788742035627,-0.045327078551054,-0.006334447185508907,0.038992631365545094,0.5097481578413863
2019-12-07,11,1,-3.981962567064329,0.01903413236141205,-0.3619965970058481,0.01903413236141205,0.3810307293672601,0.595257682341815
2019-12-08,7,4,-2.2400966924615204,-0.5130843538790941,-0.32001381320878863,-0.12827108846977353,0.1917427247390151,0.5479356811847538
2019-12-09,18,0,-2.550510909233708,0.0,-0.14169505051298378,,,
2019-12-10,10,1,-2.3995325351133943,-0.37798287719488144,-0.23995325351133942,-0.37798287719488144,-0.13802962368354202,0.4654925940791145
2019-12-11,4,0,-1.3652253574691713,0.0,-0.3413063393672928,,,
2019-12-12,17,2,-1.6458408327307552,-0.35840128439303953,-0.09681416663122089,-0.17920064219651977,-0.08238647556529888,0.4794033811086753
2019-12-13,6,7,-1.1791847553104162,-0.8086195979267359,-0.19653079255173603,-0.11551708541810513,0.0810137071336309,0.5202534267834077
2019-12-14,3,7,-0.14013330452144146,-0.9058330869302154,-0.046711101507147156,-0.1294047267043165,-0.08269362519716933,0.4793265937007077
2019-12-15,2,1,-0.10373556613922119,-0.04187094746157527,-0.051867783069610596,-0.04187094746157527,0.009996835608035326,0.5024992089020088
2019-12-16,10,6,-4.481684115482494,-0.74223949725274,-0.44816841154824943,-0.12370658287545666,0.3244618286727928,0.5811154571681982
2019-12-17,8,11,-1.913631845920463,-0.8752651927788975,-0.2392039807400579,-0.07956956297989977,0.15963441776015813,0.5399086044400395
2019-12-18,18,16,-1.85796169207606,-3.2062651676678797,-0.10322009400422555,-0.20039157297924248,-0.09717147897501693,0.4757071302562458
2019-12-19,30,3,-2.7963651073660003,0.7506530695827678,-0.09321217024553334,0.2502176898609226,0.34342986010645593,0.585857465026614
2019-12-20,24,1,-4.256439627788495,-0.24589070677757263,-0.17735165115785398,-0.24589070677757263,-0.06853905561971865,0.4828652360950703
2019-12-21,17,0,-3.5020893454784527,0.0,-0.20600525561637958,,,
2019-12-22,19,0,-3.2054101664107293,0.0,-0.16870579823214366,,,
2019-12-23,17,0,-3.746593097632285,0.0,-0.22038782927248737,,,
2019-12-24,11,0,-1.22389001166448,0.0,-0.11126272833313454,,,
2019-12-25,11,5,-1.3074455771129578,-0.734697796870023,-0.11885868882845071,-0.1469395593740046,-0.028080870545553888,0.4929797823636115
2019-12-26,6,14,-1.1728562219068408,-2.039502152867499,-0.19547603698447347,-0.14567872520482134,0.04979731177965213,0.512449327944913
2019-12-27,10,4,-2.071256604816881,-0.6936150678229751,-0.2071256604816881,-0.17340376695574378,0.03372189352594432,0.5084304733814861
2019-12-28,1,9,-0.0067700594663619995,-1.5599140750709921,-0.0067700594663619995,-0.17332378611899912,-0.16655372665263712,0.4583615683368407
2019-12-29,6,4,0.9954258147627115,-0.24824526999145746,0.16590430246045193,-0.062061317497864366,-0.2279656199583163,0.44300859501042095
2019-12-30,7,0,-1.9119415784953162,0.0,-0.2731345112136166,,,
2019-12-31,13,7,-2.313511304106214,-1.940728059373214,-0.17796240800817031,-0.2772468656247448,-0.0992844576165745,0.47517888559585636
2020-01-01,10,7,-1.0716645520442398,-0.836200303863734,-0.10716645520442399,-0.11945718626624771,-0.012290731061823726,0.4969273172345441
2020-01-02,2,0,0.9401521547697484,0.0,0.4700760773848742,,,
2020-01-03,3,1,-0.5252715311944485,-0.3118795417249203,-0.1750905103981495,-0.3118795417249203,-0.13678903132677078,0.4658027421683073
2020-01-04,11,0,-1.7648717709816992,0.0,-0.16044288827106357,,,
2020-01-05,6,0,-0.6230640425346792,0.0,-0.10384400708911319,,,
2020-01-06,6,1,-1.5774948447942734,-0.42255060002207756,-0.26291580746571225,-0.42255060002207756,-0.1596347925563653,0.4600913018609087
2020-01-07,6,2,-0.9142811837809859,-0.27975472435355186,-0.15238019729683097,-0.13987736217677593,0.01250283512005504,0.5031257087800137
2020-01-08,7,0,-0.8869826328009367,0.0,-0.1267118046858481,,,
2020-01-09,26,10,-1.64465927038691,-0.5415170376509195,-0.06325612578411192,-0.05415170376509195,0.009104422019019974,0.502276105504755
2020-01-10,18,16,-2.0690158074139617,-2.7492428850528086,-0.11494532263410899,-0.17182768031580054,-0.056882357681691545,0.48577941057957713
2020-01-11,4,1,0.0343042965978384,-0.06522217392921448,0.0085760741494596,-0.06522217392921448,-0.07379824807867408,0.4815504379803315
2020-01-12,6,22,-0.9720329546835274,-6.713806540588848,-0.16200549244725457,-0.3051730245722204,-0.14316753212496583,0.4642081169687585
2020-01-13,9,5,-2.1594221879640827,-1.3148709545494057,-0.23993579866267586,-0.26297419090988117,-0.023038392247205303,0.4942404019381987
2020-01-14,5,0,-1.482228925684467,0.0,-0.2964457851368934,,,
2020-01-15,18,7,0.6639500199089525,-0.6551322843879461,0.03688611221716403,-0.09359032634113516,-0.13047643855829918,0.4673808903604252
2020-01-16,23,1,-3.8322043278749334,-0.034264322370290756,-0.16661757947282319,-0.034264322370290756,0.13235325710253243,0.5330883142756331
2020-01-17,4,9,-0.35511244647204876,-1.7802623826719355,-0.08877811161801219,-0.19780693140799283,-0.10902881978998064,0.4727427950525048
2020-01-18,0,0,0.0,0.0,,,,
2020-01-19,1,0,-0.08199041709303856,0.0,-0.08199041709303856,,,
2020-01-20,6,2,-1.0208992050756933,-0.5218991104629822,-0.17014986751261554,-0.2609495552314911,-0.09079968771887556,0.47730007807028113
2020-01-21,3,15,-0.47219257056713104,-2.5245308045414276,-0.15739752352237701,-0.16830205363609518,-0.01090453011371817,0.49727386747157043
2020-01-22,15,1,-3.4164518452307675,-0.03134475788101554,-0.22776345634871784,-0.03134475788101554,0.1964186984677023,0.5491046746169256
2020-01-23,17,3,-2.987763938101125,-0.4634642743039876,-0.17575081988830146,-0.15448809143466255,0.021262728453638913,0.5053156821134097
2020-01-24,6,31,-1.0527562458592001,-9.954582707287045,-0.1754593743098667,-0.3211155712028079,-0.14565619689294124,0.4635859507767647
2020-01-25,12,7,-1.9173456020944286,-2.40141513152048,-0.15977880017453572,-0.3430593045029257,-0.18328050432839,0.4541798739179025
2020-01-26,2,0,-0.7262589484453201,0.0,-0.36312947422266006,,,
2020-01-27,6,0,-2.130470586940646,0.0,-0.35507843115677434,,,
2020-01-28,17,7,-2.746877262427006,-1.9226764212362468,-0.1615810154368827,-0.27466806017660667,-0.11308704473972397,0.471728238815069
2020-01-29,5,8,-0.35339265782386065,-0.4823446963710012,-0.07067853156477213,-0.06029308704637515,0.010385444518396986,0.5025963611295993
2020-01-30,7,1,-2.3004641902225558,-0.2639533281326294,-0.3286377414603651,-0.2639533281326294,0.06468441332773572,0.516171103331934
2020-01-31,8,4,0.36472860763024073,-0.9153539892286062,0.04559107595378009,-0.22883849730715156,-0.27442957326093165,0.4313926066847671
2020-02-01,0,0,0.0,0.0,,,,
2020-02-02,0,0,0.0,0.0,,,,
2020-02-03,1,0,-0.5304057523608208,0.0,-0.5304057523608208,,,
2020-02-04,4,3,-1.4347745794802904,-0.39828404132276773,-0.3586936448700726,-0.13276134710758924,0.22593229776248336,0.5564830744406208
2020-02-05,6,25,-1.0886407583020627,-3.083550343348179,-0.18144012638367712,-0.12334201373392716,0.05809811264974997,0.5145245281624375
2020-02-06,12,9,-0.2844193684140919,-1.8457423271611333,-0.023701614034507656,-0.20508248079568148,-0.18138086676117382,0.45465478330970654
2020-02-07,12,50,-1.7815067861229181,-6.162744531960925,-0.14845889884357652,-0.1232548906392185,0.025204008204358017,0.5063010020510895
2020-02-08,34,16,-5.901579898840282,-2.8102625781320967,-0.17357587937765537,-0.17564141113325604,-0.0020655317556006747,0.49948361706109984
2020-02-09,12,8,-2.4319644044153392,-1.1524924482218921,-0.20266370036794493,-0.14406155602773651,0.05860214434020841,0.5146505360850521
2020-02-10,15,10,-3.1570804842049256,-0.2681559210177511,-0.21047203228032837,-0.02681559210177511,0.18365644017855326,0.5459141100446383
2020-02-11,44,60,-4.862745290782186,-10.223946764934226,-0.11051693842686787,-0.17039911274890376,-0.059882174322035894,0.485029456419491
2020-02-12,7,51,-1.6671487807761878,-10.731023058717255,-0.2381641115394554,-0.21041221683759326,0.02775189470186215,0.5069379736754656
2020-02-13,7,58,-0.703655113466084,-9.477831065378268,-0.10052215906658343,-0.16341088043755636,-0.06288872137097293,0.48427781965725675
2020-02-14,44,15,-7.397483688764623,-4.074650607712101,-0.16812462929010508,-0.2716433738474734,-0.10351874455736831,0.4741203138606579
2020-02-15,15,5,-3.933572918482241,-1.4358108364976943,-0.26223819456548275,-0.28716216729953886,-0.02492397273405611,0.49376900681648594
2020-02-16,2,14,-0.3569783382117748,-3.387179779529106,-0.1784891691058874,-0.24194141282350756,-0.06345224371762015,0.48413693907059496
2020-02-17,0,23,0.0,-4.411208440607879,,-0.19179167133077737,,
2020-02-18,2,15,-0.7967726872302592,-3.1495672871969873,-0.3983863436151296,-0.20997115247979917,0.18841519113533042,0.5471037977838326
2020-02-19,15,17,-1.5985882795939688,-2.8717464490327984,-0.10657255197293125,-0.16892626170781166,-0.062353709734880414,0.48441157256627987
2020-02-20,6,14,0.048137640580534935,-2.8916234623175114,0.008022940096755823,-0.2065445330226794,-0.21456747311943522,0.4463581317201412
2020-02-21,2,8,-0.07598534971475601,-1.2479657114017755,-0.037992674857378006,-0.15599571392522193,-0.11800303906784393,0.470499240233039
2020-02-22,0,1,0.0,-0.7199648725800216,,-0.7199648725800216,,
2020-02-23,0,0,0.0,0.0,,,,
2020-02-24,2,4,-0.42015773989260197,-0.4576445966522442,-0.21007886994630098,-0.11441114916306105,0.09566772078323993,0.52391693019581
2020-02-25,9,14,-0.7556186643778346,-2.367469428558252,-0.08395762937531497,-0.16910495918273227,-0.08514732980741731,0.4787131675481457
2020-02-26,5,10,-0.7810345207108185,-0.8628550583962351,-0.1562069041421637,-0.08628550583962351,0.0699213983025402,0.517480349575635
2020-02-27,7,1,1.0337887478526682,-0.28578850626945496,0.14768410683609545,-0.28578850626945496,-0.4334726131055504,0.3916318467236124
2020-02-28,12,13,-1.4307814893109025,-0.7172257397323847,-0.11923179077590855,-0.05517121074864498,0.06406058002726357,0.5160151450068159
2020-02-29,3,1,-0.2634776661871001,0.01781304180622101,-0.08782588872903337,0.01781304180622101,0.10563893053525437,0.5264097326338136
2020-03-01,0,0,0.0,0.0,,,,
2020-03-02,2,24,-0.23791839415207505,0.36805529560660943,-0.11895919707603753,0.01533563731694206,0.1342948343929796,0.5335737085982449
2020-03-03,11,6,-1.5683220417704433,-1.3366000862588407,-0.1425747310700403,-0.22276668104314012,-0.08019194997309984,0.47995201250672503
2020-03-04,39,8,-7.35132908920059,-0.5072192571096821,-0.18849561767181,-0.06340240713871026,0.12509321053309974,0.531273302633275
2020-03-05,3,5,-0.7470822947798297,-0.8587476055254228,-0.24902743159327656,-0.17174952110508457,0.07727791048819199,0.519319477622048
2020-03-06,23,11,-2.7195427390979603,-2.2064328378764912,-0.11824098865643305,-0.2005848034433174,-0.08234381478688434,0.47941404630327894
2020-03-07,3,7,-0.3516959832777502,-2.441735433472786,-0.11723199442591674,-0.34881934763896943,-0.23158735321305268,0.4421031616967368
2020-03-08,0,0,0.0,0.0,,,,
2020-03-09,49,13,-3.517025021938025,-0.5512146704568295,-0.07177602085587806,-0.042401128496679194,0.029374892359198865,0.5073437230897997
2020-03-10,45,21,-8.232113673017011,-4.9369722181145335,-0.18293585940037801,-0.23509391514831113,-0.05215805574793311,0.48696048606301673
2020-03-11,22,26,-3.8376180827617645,-1.7198361281771213,-0.1744371855800802,-0.06614754339142774,0.10828964218865246,0.5270724105471631
2020-03-12,80,29,-15.255643834374496,-2.8208258444356034,-0.1906955479296812,-0.09726985670467597,0.09342569122500521,0.5233564228062513
2020-03-13,13,25,-2.7519607433932833,-4.787405223556561,-0.21168928795332947,-0.19149620894226246,0.02019307901106701,0.5050482697527667
2020-03-14,23,16,-2.9947827447904274,-4.129892430340988,-0.13020794542567077,-0.2581182768963117,-0.12791033147064096,0.4680224171323398
2020-03-15,29,7,-3.252318342681974,-1.8961968370713294,-0.11214890836834393,-0.2708852624387613,-0.1587363540704174,0.46031591148239565
2020-03-16,23,11,-3.823422844594461,-1.1277353824698366,-0.16623577585193308,-0.10252139840634879,0.0637143774455843,0.515928594361396
2020-03-17,18,14,-3.1638053720380412,-2.5152277027082164,-0.1757669651132245,-0.17965912162201544,-0.0038921565087909338,0.4990269608728023
2020-03-18,58,17,-10.068037887031096,-3.4737944657244952,-0.1735868601212258,-0.2043408509249703,-0.030753990803744524,0.49231150229906384
2020-03-19,65,42,-9.997745235756156,-9.055997230389039,-0.15381146516547933,-0.2156189816759295,-0.06180751651045016,0.48454812087238747
2020-03-20,28,61,-7.1218518111272715,-10.016374741564505,-0.25435185039740255,-0.16420286461581154,0.090148985781591,0.5225372464453978
2020-03-21,10,52,-0.4737818312860327,-12.772092900399002,-0.04737818312860327,-0.24561717116151927,-0.198238988032916,0.450440252991771
2020-03-22,6,9,-0.33196632377803326,-1.2400960786035284,-0.05532772062967221,-0.13778845317816982,-0.08246073254849762,0.4793848168628756
2020-03-23,11,29,-1.3844460033724317,-4.31687872450857,-0.12585872757931196,-0.14885788705201963,-0.02299915947270767,0.4942502101318231
2020-03-24,10,29,-2.2872951380704762,-5.69112282419519,-0.22872951380704762,-0.19624561462742035,0.03248389917962727,0.5081209747949068
2020-03-25,25,19,-5.052269434861955,0.5727997655048966,-0.2020907773944782,0.030147356079205087,0.23223813347368327,0.5580595333684208
2020-03-26,34,41,-7.456666350393789,-8.994125965429703,-0.21931371618805262,-0.2193689259860903,-5.520979803769199e-05,0.49998619755049056
2020-03-27,33,18,-7.602482674861676,-1.1480172380106524,-0.23037826287459626,-0.06377873544503625,0.16659952742956002,0.54164988185739
2020-03-28,5,7,-1.3980009108781815,-0.7996641180943698,-0.2796001821756363,-0.11423773115633853,0.16536245101929778,0.5413406127548245
2020-03-29,15,1,-3.1513289366848767,0.2586132939904928,-0.21008859577899178,0.2586132939904928,0.46870188976948457,0.6171754724423711
2020-03-30,6,6,-0.7685700352303684,-0.062388764694333076,-0.12809500587172806,-0.010398127449055513,0.11769687842267255,0.5294242196056681
2020-03-31,30,13,-7.065178086180822,-2.919552691411809,-0.2355059362060274,-0.22458097626244686,0.010924959943580531,0.5027312399858951
2020-04-01,29,0,-5.605121447661077,0.0,-0.19328004991934747,,,
2020-04-02,39,3,-10.246383241712465,-0.45481641637161374,-0.26272777542852477,-0.15160547212387124,0.11112230330465353,0.5277805758261633
2020-04-03,22,60,-5.9844816625263775,-7.2051066047133645,-0.27202189375119895,-0.12008511007855607,0.15193678367264288,0.5379841959181607
2020-04-04,12,26,-2.0264914029830834,-7.993773369365954,-0.1688742835819236,-0.30745282189869055,-0.13857853831676695,0.46535536542080824
