date,num_c,num_c_with,sum_mood,sum_mood_with,mood_economy,mood_cb,mood_cb_without_mood_economy,indicator
2019-10-14,6,0,-1.3858708934858441,0.0,-0.2309784822476407,,,
2019-10-15,10,0,-2.653392699547112,0.0,-0.2653392699547112,,,
2019-10-16,20,0,-3.9894256098923506,0.0,-0.19947128049461754,,,
2019-10-17,8,0,-0.7998230437806342,0.0,-0.09997788047257927,,,
2019-10-18,13,0,-1.0813598053791793,0.0,-0.0831815234907061,,,
2019-10-19,10,0,-2.0305277664301684,0.0,-0.20305277664301685,,,
2019-10-20,15,0,-2.6494608398061246,0.0,-0.17663072265374163,,,
2019-10-21,20,1,-3.0451631307514617,-0.3269759491086006,-0.15225815653757307,-0.3269759491086006,-0.17471779257102754,0.45632055185724313
2019-10-22,25,3,-5.9105657846230315,-0.7940689064562321,-0.23642263138492126,-0.2646896354854107,-0.028267004100489435,0.49293324897487767
2019-10-23,6,1,-0.5806778441183269,-0.08882484491914511,-0.09677964068638782,-0.08882484491914511,0.007954795767242714,0.5019886989418106
2019-10-24,6,0,-1.6094352025538683,0.0,-0.2682392004256447,,,
2019-10-25,31,3,-4.386295958829578,-0.5050010327249765,-0.14149341802676058,-0.16833367757499218,-0.026840259548231604,0.4932899351129421
2019-10-26,1,0,0.3013807088136673,0.0,0.3013807088136673,,,
2019-10-27,4,1,-0.8579266094602644,-0.06559634441509843,-0.2144816523650661,-0.06559634441509843,0.14888530794996768,0.5372213269874919
2019-10-28,2,0,-0.8717389466037275,0.0,-0.43586947330186376,,,
2019-10-29,20,0,-2.29111128913064,0.0,-0.114555564456532,,,
2019-10-30,10,2,-2.5545505229383707,-0.5514134373515844,-0.2554550522938371,-0.2757067186757922,-0.020251666381955136,0.4949370834045112
2019-10-31,30,0,-4.410556342758355,0.0,-0.1470185447586118,,,
2019-11-01,21,0,-4.573592788670794,0.0,-0.21779013279384735,,,
2019-11-02,3,0,-1.2135681547224522,0.0,-0.40452271824081737,,,
2019-11-03,42,2,-8.99042544385884,-0.25279708206653595,-0.2140577486633057,-0.12639854103326797,0.08765920763003773,0.5219148019075094
2019-11-04,1,0,0.1376011073589325,0.0,0.1376011073589325,,,
2019-11-05,0,0,0.0,0.0,,,,
2019-11-06,9,0,0.21575441118329763,0.0,0.023972712353699736,,,
2019-11-07,1,0,-0.14810935035347939,0.0,-0.14810935035347939,,,
2019-11-08,6,0,-1.8738481868058443,0.0,-0.3123080311343074,,,
2019-11-09,0,0,0.0,0.0,,,,
2019-11-10,0,0,0.0,0.0,,,,
2019-11-11,10,0,-1.474974136799574,0.0,-0.1474974136799574,,,
2019-11-12,4,0,-1.9937983236741275,0.0,-0.49844958091853186,,,
2019-11-13,0,0,0.0,0.0,,,,
2019-11-14,25,1,-1.3408814398571849,-0.12145575135946274,-0.053635257594287396,-0.12145575135946274,-0.06782049376517535,0.48304487655870615
2019-11-15,34,0,-6.485764707744238,0.0,-0.19075778552188935,,,
2019-11-16,5,0,-0.08368922084628139,0.0,-0.016737844169256277,,,
2019-11-17,2,1,-0.26105633936822414,-0.12145575135946274,-0.13052816968411207,-0.12145575135946274,0.009072418324649334,0.5022681045811623
2019-11-18,1,0,-0.0751669704914093,0.0,-0.0751669704914093,,,
2019-11-19,15,0,-2.795615159862791,0.0,-0.18637434399085276,,,
2019-11-20,8,0,-1.966196765890345,0.0,-0.24577459573629312,,,
2019-11-21,11,0,-2.3180290847085416,0.0,-0.2107299167916856,,,
2019-11-22,15,0,-2.842795160075184,0.0,-0.1895196773383456,,,
2019-11-23,9,0,-2.3420445532829035,0.0,-0.2602271725869893,,,
2019-11-24,10,0,-1.739792068488896,0.0,-0.1739792068488896,,,
2019-11-25,13,0,-2.2199540492874803,0.0,-0.17076569609903694,,,
2019-11-26,0,0,0.0,0.0,,,,
2019-11-27,11,0,-2.485873099489254,0.0,-0.2259884635899322,,,
2019-11-28,12,0,-2.794696478478727,0.0,-0.2328913732065606,,,
2019-11-29,17,1,-3.4340324220247567,-0.12145575135946274,-0.20200190717792688,-0.12145575135946274,0.08054615581846414,0.520136538954616
2019-11-30,13,1,-3.1517146648839116,-0.12145575135946274,-0.24243958960645473,-0.12145575135946274,0.12098383824699199,0.530245959561748
2019-12-01,3,0,-0.8646399463323178,0.0,-0.28821331544410594,,,
2019-12-02,70,2,-13.901486638715141,-0.11841127276420593,-0.19859266626735916,-0.059205636382102966,0.1393870298852562,0.534846757471314
2019-12-03,15,1,-2.556065717973979,-0.4221180099993944,-0.1704043811982653,-0.4221180099993944,-0.25171362880112913,0.43707159279971775
2019-12-04,2,0,0.13763724430464208,0.0,0.06881862215232104,,,
2019-12-05,25,0,-2.560544011226739,0.0,-0.10242176044906955,,,
2019-12-06,3,0,-0.135981235653162,0.0,-0.045327078551054,,,
2019-12-07,11,0,-3.981962567064329,0.0,-0.3619965970058481,,,
2019-12-08,7,0,-2.2400966924615204,0.0,-0.32001381320878863,,,
2019-12-09,18,0,-2.550510909233708,0.0,-0.14169505051298378,,,
2019-12-10,10,0,-2.3995325351133943,0.0,-0.23995325351133942,,,
2019-12-11,4,0,-1.3652253574691713,0.0,-0.3413063393672928,,,
2019-12-12,17,0,-1.6458408327307552,0.0,-0.09681416663122089,,,
2019-12-13,6,0,-1.1791847553104162,0.0,-0.19653079255173603,,,
2019-12-14,3,0,-0.14013330452144146,0.0,-0.046711101507147156,,,
2019-12-15,2,0,-0.10373556613922119,0.0,-0.051867783069610596,,,
2019-12-16,10,0,-4.481684115482494,0.0,-0.44816841154824943,,,
2019-12-17,8,1,-1.913631845920463,-0.3942870646715164,-0.2392039807400579,-0.3942870646715164,-0.15508308393145853,0.46122922901713537
2019-12-18,18,1,-1.85796169207606,-0.18434405699372292,-0.10322009400422555,-0.18434405699372292,-0.08112396298949737,0.47971900925262567
2019-12-19,30,0,-2.7963651073660003,0.0,-0.09321217024553334,,,
2019-12-20,24,0,-4.256439627788495,0.0,-0.17735165115785398,,,
2019-12-21,17,0,-3.5020893454784527,0.0,-0.20600525561637958,,,
2019-12-22,19,0,-3.2054101664107293,0.0,-0.16870579823214366,,,
2019-12-23,17,0,-3.746593097632285,0.0,-0.22038782927248737,,,
2019-12-24,11,0,-1.22389001166448,0.0,-0.11126272833313454,,,
2019-12-25,11,0,-1.3074455771129578,0.0,-0.11885868882845071,,,
2019-12-26,6,0,-1.1728562219068408,0.0,-0.19547603698447347,,,
2019-12-27,10,0,-2.071256604816881,0.0,-0.2071256604816881,,,
2019-12-28,1,0,-0.0067700594663619995,0.0,-0.0067700594663619995,,,
2019-12-29,6,0,0.9954258147627115,0.0,0.16590430246045193,,,
2019-12-30,7,0,-1.9119415784953162,0.0,-0.2731345112136166,,,
2019-12-31,13,1,-2.313511304106214,-0.5114211514592171,-0.17796240800817031,-0.5114211514592171,-0.33345874345104676,0.4166353141372383
2020-01-01,10,1,-1.0716645520442398,0.015488820150494576,-0.10716645520442399,0.015488820150494576,0.12265527535491856,0.5306638188387296
2020-01-02,2,0,0.9401521547697484,0.0,0.4700760773848742,,,
2020-01-03,3,0,-0.5252715311944485,0.0,-0.1750905103981495,,,
2020-01-04,11,0,-1.7648717709816992,0.0,-0.16044288827106357,,,
2020-01-05,6,0,-0.6230640425346792,0.0,-0.10384400708911319,,,
2020-01-06,6,0,-1.5774948447942734,0.0,-0.26291580746571225,,,
2020-01-07,6,0,-0.9142811837809859,0.0,-0.15238019729683097,,,
2020-01-08,7,0,-0.8869826328009367,0.0,-0.1267118046858481,,,
2020-01-09,26,0,-1.64465927038691,0.0,-0.06325612578411192,,,
2020-01-10,18,0,-2.0690158074139617,0.0,-0.11494532263410899,,,
2020-01-11,4,1,0.0343042965978384,-0.06522217392921448,0.0085760741494596,-0.06522217392921448,-0.07379824807867408,0.4815504379803315
2020-01-12,6,0,-0.9720329546835274,0.0,-0.16200549244725457,,,
2020-01-13,9,0,-2.1594221879640827,0.0,-0.23993579866267586,,,
2020-01-14,5,0,-1.482228925684467,0.0,-0.2964457851368934,,,
2020-01-15,18,0,0.6639500199089525,0.0,0.03688611221716403,,,
2020-01-16,23,0,-3.8322043278749334,0.0,-0.16661757947282319,,,
2020-01-17,4,0,-0.35511244647204876,0.0,-0.08877811161801219,,,
2020-01-18,0,0,0.0,0.0,,,,
2020-01-19,1,0,-0.08199041709303856,0.0,-0.08199041709303856,,,
2020-01-20,6,0,-1.0208992050756933,0.0,-0.17014986751261554,,,
2020-01-21,3,0,-0.47219257056713104,0.0,-0.15739752352237701,,,
2020-01-22,15,0,-3.4164518452307675,0.0,-0.22776345634871784,,,
2020-01-23,17,0,-2.987763938101125,0.0,-0.17575081988830146,,,
2020-01-24,6,0,-1.0527562458592001,0.0,-0.1754593743098667,,,
2020-01-25,12,1,-1.9173456020944286,-0.1864801086485386,-0.15977880017453572,-0.1864801086485386,-0.02670130847400287,0.4933246728814993
2020-01-26,2,0,-0.7262589484453201,0.0,-0.36312947422266006,,,
2020-01-27,6,0,-2.130470586940646,0.0,-0.35507843115677434,,,
2020-01-28,17,0,-2.746877262427006,0.0,-0.1615810154368827,,,
2020-01-29,5,0,-0.35339265782386065,0.0,-0.07067853156477213,,,
2020-01-30,7,0,-2.3004641902225558,0.0,-0.3286377414603651,,,
2020-01-31,8,0,0.36472860763024073,0.0,0.04559107595378009,,,
2020-02-01,0,0,0.0,0.0,,,,
2020-02-02,0,0,0.0,0.0,,,,
2020-02-03,1,0,-0.5304057523608208,0.0,-0.5304057523608208,,,
2020-02-04,4,0,-1.4347745794802904,0.0,-0.3586936448700726,,,
2020-02-05,6,0,-1.0886407583020627,0.0,-0.18144012638367712,,,
2020-02-06,12,1,-0.2844193684140919,-0.01480864454060793,-0.023701614034507656,-0.01480864454060793,0.008892969493899727,0.5022232423734749
2020-02-07,12,0,-1.7815067861229181,0.0,-0.14845889884357652,,,
2020-02-08,34,3,-5.901579898840282,-1.1062277202145196,-0.17357587937765537,-0.3687425734048399,-0.19516669402718453,0.45120832649320386
2020-02-09,12,0,-2.4319644044153392,0.0,-0.20266370036794493,,,
2020-02-10,15,0,-3.1570804842049256,0.0,-0.21047203228032837,,,
2020-02-11,44,2,-4.862745290782186,-0.6527583375573158,-0.11051693842686787,-0.3263791687786579,-0.21586223035179003,0.4460344424120525
2020-02-12,7,0,-1.6671487807761878,0.0,-0.2381641115394554,,,
2020-02-13,7,0,-0.703655113466084,0.0,-0.10052215906658343,,,
2020-02-14,44,0,-7.397483688764623,0.0,-0.16812462929010508,,,
2020-02-15,15,0,-3.933572918482241,0.0,-0.26223819456548275,,,
2020-02-16,2,0,-0.3569783382117748,0.0,-0.1784891691058874,,,
2020-02-17,0,0,0.0,0.0,,,,
2020-02-18,2,0,-0.7967726872302592,0.0,-0.3983863436151296,,,
2020-02-19,15,0,-1.5985882795939688,0.0,-0.10657255197293125,,,
2020-02-20,6,0,0.048137640580534935,0.0,0.008022940096755823,,,
2020-02-21,2,0,-0.07598534971475601,0.0,-0.037992674857378006,,,
2020-02-22,0,0,0.0,0.0,,,,
2020-02-23,0,0,0.0,0.0,,,,
2020-02-24,2,0,-0.42015773989260197,0.0,-0.21007886994630098,,,
2020-02-25,9,0,-0.7556186643778346,0.0,-0.08395762937531497,,,
2020-02-26,5,0,-0.7810345207108185,0.0,-0.1562069041421637,,,
2020-02-27,7,0,1.0337887478526682,0.0,0.14768410683609545,,,
2020-02-28,12,0,-1.4307814893109025,0.0,-0.11923179077590855,,,
2020-02-29,3,0,-0.2634776661871001,0.0,-0.08782588872903337,,,
2020-03-01,0,0,0.0,0.0,,,,
2020-03-02,2,0,-0.23791839415207505,0.0,-0.11895919707603753,,,
2020-03-03,11,0,-1.5683220417704433,0.0,-0.1425747310700403,,,
2020-03-04,39,0,-7.35132908920059,0.0,-0.18849561767181,,,
2020-03-05,3,0,-0.7470822947798297,0.0,-0.24902743159327656,,,
2020-03-06,23,0,-2.7195427390979603,0.0,-0.11824098865643305,,,
2020-03-07,3,0,-0.3516959832777502,0.0,-0.11723199442591674,,,
2020-03-08,0,0,0.0,0.0,,,,
2020-03-09,49,2,-3.517025021938025,-0.40072645992040634,-0.07177602085587806,-0.20036322996020317,-0.1285872091043251,0.4678531977239187
2020-03-10,45,2,-8.232113673017011,-0.5351792704313993,-0.18293585940037801,-0.2675896352156997,-0.08465377581532166,0.4788365560461696
2020-03-11,22,1,-3.8376180827617645,-0.03493054583668709,-0.1744371855800802,-0.03493054583668709,0.1395066397433931,0.5348766599358483
2020-03-12,80,0,-15.255643834374496,0.0,-0.1906955479296812,,,
2020-03-13,13,0,-2.7519607433932833,0.0,-0.21168928795332947,,,
2020-03-14,23,0,-2.9947827447904274,0.0,-0.13020794542567077,,,
2020-03-15,29,0,-3.252318342681974,0.0,-0.11214890836834393,,,
2020-03-16,23,0,-3.823422844594461,0.0,-0.16623577585193308,,,
2020-03-17,18,0,-3.1638053720380412,0.0,-0.1757669651132245,,,
2020-03-18,58,1,-10.068037887031096,-0.17006693221628666,-0.1735868601212258,-0.17006693221628666,0.0035199279049391297,0.5008799819762347
2020-03-19,65,2,-9.997745235756156,-0.3091113921254873,-0.15381146516547933,-0.15455569606274366,-0.0007442308972643308,0.49981394227568393
2020-03-20,28,1,-7.1218518111272715,-0.3156251609325409,-0.25435185039740255,-0.3156251609325409,-0.06127331053513835,0.4846816723662154
2020-03-21,10,0,-0.4737818312860327,0.0,-0.04737818312860327,,,
2020-03-22,6,0,-0.33196632377803326,0.0,-0.05532772062967221,,,
2020-03-23,11,1,-1.3844460033724317,-0.6518490314483643,-0.12585872757931196,-0.6518490314483643,-0.5259903038690523,0.3685024240327369
2020-03-24,10,0,-2.2872951380704762,0.0,-0.22872951380704762,,,
2020-03-25,25,1,-5.052269434861955,-0.21298430860042572,-0.2020907773944782,-0.21298430860042572,-0.010893531205947521,0.4972766171985131
2020-03-26,34,0,-7.456666350393789,0.0,-0.21931371618805262,,,
2020-03-27,33,1,-7.602482674861676,-0.1385294497013092,-0.23037826287459626,-0.1385294497013092,0.09184881317328705,0.5229622032933218
2020-03-28,5,0,-1.3980009108781815,0.0,-0.2796001821756363,,,
2020-03-29,15,0,-3.1513289366848767,0.0,-0.21008859577899178,,,
2020-03-30,6,0,-0.7685700352303684,0.0,-0.12809500587172806,,,
2020-03-31,30,1,-7.065178086180822,-0.14485215954482555,-0.2355059362060274,-0.14485215954482555,0.09065377666120183,0.5226634441653004
2020-04-01,29,0,-5.605121447661077,0.0,-0.19328004991934747,,,
2020-04-02,39,1,-10.246383241712465,-0.23781628906726837,-0.26272777542852477,-0.23781628906726837,0.024911486361256396,0.5062278715903141
2020-04-03,22,1,-5.9844816625263775,-0.6737641841173172,-0.27202189375119895,-0.6737641841173172,-0.40174229036611825,0.3995644274084704
2020-04-04,12,2,-2.0264914029830834,-0.2279056505067274,-0.1688742835819236,-0.1139528252533637,0.05492145832855991,0.5137303645821399
2020-04-05,28,1,-6.333743675975711,-0.36248475685715675,-0.22620513128484682,-0.36248475685715675,-0.13627962557230994,0.4659300936069225
2020-04-06,28,0,-6.858855351805687,0.0,-0.24495911970734596,,,
2020-04-07,21,1,-2.187653845787281,-0.1735919862985611,-0.10417399265653719,-0.1735919862985611,-0.0694179936420239,0.48264550158949404
2020-04-08,34,0,-6.225498417174094,0.0,-0.1831028946227675,,,
2020-04-09,16,0,-3.520549932625727,0.0,-0.22003437078910792,,,
2020-04-10,20,3,-3.710625402542064,-0.27684273943305016,-0.1855312701271032,-0.09228091314435005,0.09325035698275314,0.5233125892456882
2020-04-11,9,0,-3.4148189768457087,0.0,-0.3794243307606343,,,
2020-04-12,17,1,-3.8388174696738133,-0.03958073630928993,-0.22581279233375373,-0.03958073630928993,0.1862320560244638,0.5465580140061159
2020-04-13,6,1,-0.9556911531835794,-0.14973852783441544,-0.1592818588639299,-0.14973852783441544,0.009543331029514462,0.5023858327573786
2020-04-14,18,0,-2.6757567743916297,0.0,-0.1486531541328683,,,
2020-04-15,28,0,-4.99899464083137,0.0,-0.17853552288683464,,,
2020-04-16,23,1,-3.6210139324102784,-0.2682110220193863,-0.15743538836566429,-0.2682110220193863,-0.110775633653722,0.4723060915865695
2020-04-17,41,0,-7.67363771154487,0.0,-0.18716189540353342,,,
2020-04-18,30,0,-6.266794322989881,0.0,-0.2088931440996627,,,
2020-04-19,12,0,-1.065798053983599,0.0,-0.08881650449863325,,,
2020-04-20,29,0,-4.018065694748657,0.0,-0.13855398947409162,,,
2020-04-21,3,0,-0.24665394751355052,0.0,-0.08221798250451684,,,
2020-04-22,7,0,-2.2263034721836448,0.0,-0.3180433531690921,,,
2020-04-23,71,3,-12.19656788672728,-0.6834955778904259,-0.17178264629193352,-0.22783185929680863,-0.056049213004875115,0.48598769674878123
2020-04-24,18,1,-4.512444395411876,-0.10390694346278906,-0.2506913553006598,-0.10390694346278906,0.14678441183787072,0.5366961029594677
2020-04-25,78,2,-17.067826181446435,-0.21699822694063187,-0.2188182843775184,-0.10849911347031593,0.11031917090720247,0.5275797927268007
2020-04-26,13,0,-2.4728798730648123,0.0,-0.19022152869729325,,,
2020-04-27,18,1,-3.800996263176785,-0.19856152683496475,-0.21116645906537693,-0.19856152683496475,0.012604932230412175,0.503151233057603
2020-04-28,32,1,-4.611340498493519,-0.002799302339553833,-0.14410439057792246,-0.002799302339553833,0.14130508823836863,0.5353262720595922
2020-04-29,7,0,-2.250451600411907,0.0,-0.32149308577312957,,,
2020-04-30,7,0,-0.7496179596055299,0.0,-0.10708827994364713,,,
2020-05-01,1,0,-0.1904406100511551,0.0,-0.1904406100511551,,,
2020-05-02,1,0,-0.057513775303959846,0.0,-0.057513775303959846,,,
2020-05-03,0,0,0.0,0.0,,,,
2020-05-04,12,0,-1.0653336297691567,0.0,-0.08877780248076306,,,
2020-05-05,13,0,-2.5139233193040127,0.0,-0.19337871686953945,,,
2020-05-06,16,0,-2.958438922651112,0.0,-0.1849024326656945,,,
2020-05-07,18,0,-2.997636882821098,0.0,-0.16653538237894988,,,
2020-05-08,10,0,-0.5544933305645827,0.0,-0.05544933305645827,,,
2020-05-09,13,0,-2.603585122153163,0.0,-0.2002757786271664,,,
2020-05-10,0,0,0.0,0.0,,,,
2020-05-11,29,0,-5.927982622743002,0.0,-0.20441319388768972,,,
2020-05-12,21,0,-6.093849312295788,0.0,-0.2901833005855137,,,
2020-05-13,9,0,-1.4034386647399515,0.0,-0.15593762941555017,,,
2020-05-14,5,0,-0.22270888462662697,0.0,-0.04454177692532539,,,
2020-05-15,2,0,0.08337833732366562,0.0,0.04168916866183281,,,
2020-05-16,7,0,-1.6199939949437976,0.0,-0.23142771356339967,,,
2020-05-17,7,0,-0.6144961298414273,0.0,-0.08778516140591819,,,
2020-05-18,10,0,-1.5491532507585362,0.0,-0.15491532507585362,,,
2020-05-19,13,1,-4.610942234779941,-0.06811454892158508,-0.35468786421384163,-0.06811454892158508,0.28657331529225655,0.5716433288230641
2020-05-20,3,0,-0.8918996839784086,0.0,-0.29729989465946954,,,
2020-05-21,4,0,-0.5851098499988439,0.0,-0.14627746249971096,,,
2020-05-22,16,0,-0.5228422317886725,0.0,-0.03267763948679203,,,
2020-05-23,14,0,-2.3413872384262504,0.0,-0.16724194560187503,,,
2020-05-24,5,0,-1.7973341229371727,0.0,-0.3594668245874345,,,
2020-05-25,3,0,-0.4106308623449877,0.0,-0.1368769541149959,,,
2020-05-26,5,0,-1.5142034940217854,0.0,-0.3028406988043571,,,
2020-05-27,5,0,-1.3325840323232114,0.0,-0.26651680646464226,,,
2020-05-28,5,0,-1.2991743013262749,0.0,-0.259834860265255,,,
2020-05-29,8,0,-3.2808759619947523,0.0,-0.41010949524934404,,,
2020-05-30,12,0,-2.276675298126065,0.0,-0.18972294151050542,,,
2020-05-31,6,0,-0.5739062016364187,0.0,-0.09565103360606979,,,
2020-06-01,9,0,-1.6233696611161577,0.0,-0.18037440679068417,,,
2020-06-02,13,0,-1.653829118804424,0.0,-0.12721762452341723,,,
2020-06-03,8,0,-1.8894752813503146,0.0,-0.23618441016878933,,,
2020-06-04,14,0,-2.146998882293701,0.0,-0.15335706302097865,,,
2020-06-05,7,0,-1.607937905471772,0.0,-0.229705415067396,,,
2020-06-06,11,0,-3.120209869928658,0.0,-0.2836554427207871,,,
2020-06-07,2,0,0.061085955472663045,0.0,0.030542977736331522,,,
2020-06-08,0,0,0.0,0.0,,,,
2020-06-09,2,0,-0.25355796329677105,0.0,-0.12677898164838552,,,
2020-06-10,31,0,-5.114922793145524,0.0,-0.16499750945630723,,,
2020-06-11,10,1,-0.41542166005820036,-0.1041145920753479,-0.04154216600582004,-0.1041145920753479,-0.06257242606952787,0.484356893482618
2020-06-12,2,1,-0.15718786953948438,-0.07167477160692215,-0.07859393476974219,-0.07167477160692215,0.006919163162820041,0.501729790790705
2020-06-13,4,0,-0.8762434792733984,0.0,-0.2190608698183496,,,
2020-06-14,3,0,-0.7406323105096817,0.0,-0.24687743683656058,,,
2020-06-15,10,0,-1.8142316514858976,0.0,-0.18142316514858975,,,
2020-06-16,13,0,-1.6445805677212775,0.0,-0.12650619751702136,,,
2020-06-17,14,0,-1.7332919180771569,0.0,-0.12380656557693978,,,
2020-06-18,15,0,-4.162816914264113,0.0,-0.2775211276176075,,,
2020-06-19,5,2,-0.6836921776412055,-0.37281185388565063,-0.1367384355282411,-0.18640592694282532,-0.04966749141458421,0.48758312714635393
2020-06-20,2,0,-0.24305802257731557,0.0,-0.12152901128865778,,,
2020-06-21,0,0,0.0,0.0,,,,
2020-06-22,0,0,0.0,0.0,,,,
2020-06-23,11,0,-2.5863949733175104,0.0,-0.2351268157561373,,,
2020-06-24,1,0,-0.4872002936899662,0.0,-0.4872002936899662,,,
2020-06-25,1,0,-0.4070800915360451,0.0,-0.4070800915360451,,,
2020-06-26,14,1,-0.9735499552916735,-0.09001733083277941,-0.06953928252083383,-0.09001733083277941,-0.02047804831194558,0.4948804879220136
2020-06-27,0,0,0.0,0.0,,,,
2020-06-28,29,0,-4.233036554331193,0.0,-0.14596677773555838,,,
2020-06-29,2,0,-0.9487401861697435,0.0,-0.47437009308487177,,,
2020-06-30,8,0,-1.597801000578329,0.0,-0.19972512507229112,,,
2020-07-01,6,0,-1.8134981952607632,0.0,-0.3022496992101272,,,
2020-07-02,5,0,-0.16578484264027793,0.0,-0.03315696852805559,,,
2020-07-03,9,0,-0.9295834904332878,0.0,-0.10328705449258753,,,
2020-07-04,11,0,-1.1489040271844715,0.0,-0.10444582065313378,,,
2020-07-05,8,0,-1.1060500988533022,0.0,-0.13825626235666277,,,
2020-07-06,14,1,-2.374123915564269,-0.2438843511044979,-0.16958027968316206,-0.2438843511044979,-0.07430407142133585,0.48142398214466603
2020-07-07,12,0,0.25573252490721643,0.0,0.021311043742268037,,,
2020-07-08,16,0,-1.1214734623208642,0.0,-0.07009209139505401,,,
2020-07-09,32,0,-6.127757222624496,0.0,-0.1914924132070155,,,
2020-07-10,34,0,-5.708271675437572,0.0,-0.1678903433952227,,,
2020-07-11,5,0,-0.5344029013067484,0.0,-0.10688058026134968,,,
2020-07-12,1,0,-0.3949017655104399,0.0,-0.3949017655104399,,,
2020-07-13,22,1,-1.6669245998637052,-0.18425153940916061,-0.07576929999380479,-0.18425153940916061,-0.10848223941535583,0.47287944014616107
2020-07-14,5,0,-0.15477859535894822,0.0,-0.030955719071789643,,,
2020-07-15,7,0,-0.30250829830765724,0.0,-0.04321547118680818,,,
2020-07-16,4,0,-0.3753892797976732,0.0,-0.0938473199494183,,,
2020-07-17,10,0,-2.6928595304489136,0.0,-0.26928595304489134,,,
2020-07-18,10,0,-1.4759720150468638,0.0,-0.1475972015046864,,,
2020-07-19,3,0,-0.005780210456578061,0.0,-0.0019267368188593537,,,
2020-07-20,20,2,-3.5419063987064874,-0.3471142971684458,-0.17709531993532437,-0.1735571485842229,0.003538171351101488,0.5008845428377754
2020-07-21,9,0,-1.2565690959600033,0.0,-0.13961878844000036,,,
2020-07-22,24,0,-3.901077101370902,0.0,-0.16254487922378758,,,
2020-07-23,9,0,-1.5561093601863831,0.0,-0.17290104002070925,,,
2020-07-24,12,0,-2.224845146134612,0.0,-0.18540376217788435,,,
2020-07-25,0,0,0.0,0.0,,,,
2020-07-26,4,0,-0.5999376536929049,0.0,-0.14998441342322621,,,
2020-07-27,7,0,-0.9997871081141056,0.0,-0.14282672973058652,,,
2020-07-28,26,0,-3.0220868609903846,0.0,-0.11623411003809171,,,
2020-07-29,21,0,-4.890723443662864,0.0,-0.23289159255537448,,,
2020-07-30,10,0,-3.576994242146611,0.0,-0.3576994242146611,,,
2020-07-31,23,1,-3.3113265889696777,-0.22069821134209633,-0.1439707212595512,-0.22069821134209633,-0.07672749008254512,0.4808181274793637
2020-08-01,4,0,-0.5838896194472909,0.0,-0.14597240486182272,,,
2020-08-02,0,0,0.0,0.0,,,,
2020-08-03,5,0,-0.6315886673983186,0.0,-0.12631773347966374,,,
2020-08-04,8,1,-0.3268051601044135,-0.20449602231383324,-0.04085064501305169,-0.20449602231383324,-0.16364537730078155,0.4590886556748046
2020-08-05,11,0,-0.8612441616132855,0.0,-0.07829492378302595,,,
2020-08-06,15,1,-2.2962746378034353,-0.2453571930527687,-0.15308497585356234,-0.2453571930527687,-0.09227221719920636,0.4769319457001984
2020-08-07,13,1,-2.5360702043544734,-0.15292019816115499,-0.19508232341188256,-0.15292019816115499,0.04216212525072757,0.5105405313126818
2020-08-08,1,0,0.007205665111541748,0.0,0.007205665111541748,,,
2020-08-09,6,0,-0.74925875547342,0.0,-0.12487645924557,,,
2020-08-10,16,1,-2.3958548237133073,0.02720201574265957,-0.1497409264820817,0.02720201574265957,0.17694294222474127,0.5442357355561853
2020-08-11,21,0,-2.356288885101094,0.0,-0.11220423262386162,,,
2020-08-12,4,0,-0.8111753342673182,0.0,-0.20279383356682956,,,
2020-08-13,1,0,-0.3886089399456978,0.0,-0.3886089399456978,,,
2020-08-14,0,0,0.0,0.0,,,,
2020-08-15,0,0,0.0,0.0,,,,
2020-08-16,0,0,0.0,0.0,,,,
2020-08-17,14,1,-2.0494750557263615,-0.20093448646366596,-0.14639107540902582,-0.20093448646366596,-0.05454341105464014,0.48636414723633997
2020-08-18,23,0,-3.4893094254657626,0.0,-0.15170910545503316,,,
2020-08-19,7,0,-1.5975799355655909,0.0,-0.2282257050807987,,,
2020-08-20,2,0,0.01230246014893055,0.0,0.006151230074465275,,,
2020-08-21,8,0,-1.6676035900600255,0.0,-0.20845044875750318,,,
2020-08-22,6,0,0.6197660942561924,0.0,0.10329434904269874,,,
2020-08-23,7,0,-1.6853338351938874,0.0,-0.24076197645626962,,,
2020-08-24,14,0,-3.8073042577161686,0.0,-0.2719503041225835,,,
2020-08-25,8,0,-1.3792286266107112,0.0,-0.1724035783263389,,,
2020-08-26,16,1,-4.008792338252533,0.09496755478903651,-0.2505495211407833,0.09496755478903651,0.34551707592981984,0.586379268982455
2020-08-27,10,0,-1.7327312429843005,0.0,-0.17327312429843006,,,
2020-08-28,19,0,-0.550567247933941,0.0,-0.028977223575470577,,,
2020-08-29,7,0,-0.9820149550505448,0.0,-0.1402878507215064,,,
2020-08-30,3,0,-0.5117238345555961,0.0,-0.17057461151853204,,,
2020-08-31,15,0,-1.042206593672745,0.0,-0.06948043957818299,,,
2020-09-01,14,1,-3.9542071053292602,-0.4314659349620342,-0.2824433646663757,-0.4314659349620342,-0.14902257029565852,0.4627443574260854
2020-09-02,23,0,-3.606764663098147,0.0,-0.15681585491731073,,,
2020-09-03,8,1,-2.6910430338029983,-0.12210480775684118,-0.3363803792253748,-0.12210480775684118,0.2142755714685336,0.5535688928671334
2020-09-04,25,0,-3.343956327997148,0.0,-0.13375825311988593,,,
2020-09-05,5,0,-0.9010873403167352,0.0,-0.18021746806334704,,,
