post_id,text,comment_time,from_id,clean_text,keyword_i,mood
1658710,Банкам не верю.,1668061104,481138434,банкам не верю,0,-0.025178844647598453
1658710,"Два сапога пара. Не верю ни тому ни другому в том , что они любят Россию и работают на неё!",1668061371,290152053,два сапога пара не верю ни тому ни другому в том  что они любят россию и работают на неё,0,-0.27787014842033386
1658710,"Господин Греф, ещё тот советчик. Почти как Чубайс.",1668061398,2268802,господин греф ещё тот советчик почти как чубайс,0,-0.009485676884651184
1658710,"Греф, почёму твои отделения Сбербанка не заходят на полуостров НашКрым?)",1668061592,735831408,греф почёму твои отделения сбербанка не заходят на полуостров нашкрым,0,-0.12101734755560756
1658710,"С учётом не адекватного поведения ЦБРФ в части интересов России резервы от коммерческих банков нужны, но размещать резервы они должны не в ЦбРФ, а например в физические биржевые товары с хранением на территории России, в первую очередь золото, серебро, медь, зерно.",1668062639,710313517,с учётом не адекватного поведения цбрф в части интересов россии резервы от коммерческих банков нужны но размещать резервы они должны не в цбрф а например в физические биржевые товары с хранением на территории россии в первую очередь золото серебро медь зерно,0,-0.40391191374510527
1658710,"Вот кто рулит нашей экономикой, а руководство молчит, оставят нас опять без денег, а резервы поделят между собой",1668063363,274600955,вот кто рулит нашей экономикой а руководство молчит оставят нас опять без денег а резервы поделят между собой,0,-0.23592238128185272
1658710,Почему Греф предлагает перенять опыт банков Англии и прочих.....,1668063938,2773473,почему греф предлагает перенять опыт банков англии и прочих,0,-0.47269279416650534
1658710,"так они ещё такие резервы делают, сверх плана. и конечно есть риск остаться совсем без резервов из-за санкций.",1668071331,460581962,так они ещё такие резервы делают сверх плана и конечно есть риск остаться совсем без резервов изза санкций,0,-0.3805741313844919
1658710,Наверное не считают его полностью нашим.,1668072836,189637536,наверное не считают его полностью нашим,0,-0.5188107760623097
1658710,"Не понимаю. Почему она ещё тут. Почему как Чубайс не уехала. Путин сколько можно ?! Этих либерастов своих прикрывать ! Набиуллина ! Греф , Силуанов , Кудрин ! И т д это все кто провалил свои …. Гнать нах из России 😡тем более эту моль",1668080737,710168624,не понимаю почему она ещё тут почему как чубайс не уехала путин сколько можно  этих либерастов своих прикрывать  набиуллина  греф  силуанов  кудрин  и т д это все кто провалил свои … гнать нах из россии 😡тем более эту моль,0,-0.5818131119012833
1658710,Сбер,1668095621,144345922,сбер,0,0.0008295892766909674
1658710,"Наглая, открытая, издевательская, мерзопакастная насмешка, ложь, обман, враньë, провокация! 
От Колониализма Росии с i7  века захвата Асии, Руской Тартарии, до Дикого Капитализма 90, Монополизма 10 г. и сейчас Глобализма 20 г!",1668133069,193522218,наглая открытая издевательская мерзопакастная насмешка ложь обман враньë провокация  от колониализма росии с i7  века захвата асии руской тартарии до дикого капитализма 90 монополизма 10 г и сейчас глобализма 20 г,0,-0.2949265018105507
1658710,"Слева на фото рожа знакомая... Эту тварь ещё не повесили? Упущение, однако!",1668142288,177436415,слева на фото рожа знакомая эту тварь ещё не повесили упущение однако,0,-0.3425835222005844
1658710,"Греф, собственно, говоря прав относительно снижения рискозатрат по ОР. Понижение ставок и снижение внутренних буферов банков при Буферах, формируемых только ЦБ за счёт иных операций - позволят получить старые докризисные проценты.",1668165074,288771574,греф собственно говоря прав относительно снижения рискозатрат по ор понижение ставок и снижение внутренних буферов банков при буферах формируемых только цб за счёт иных операций  позволят получить старые докризисные проценты,0,-0.18219267576932907
1658710,"НИЧЕГО НЕ МОЖЕТ СПАСТИ ГОСУДАРСТВО в котором заканчивается режим метастазной работы бюрократии и наступает режим импотентной работы бюрократии. 
ПУТЕНИЗМ похоронил Россию!",1668229885,322498964,ничего не может спасти государство в котором заканчивается режим метастазной работы бюрократии и наступает режим импотентной работы бюрократии  путенизм похоронил россию,0,-0.23891005665063858
1658710,"Ссылаться в путинской России на опыт стран с развитой экономикой - либо глупость, либо желание добить страну",1668230207,349676717,ссылаться в путинской россии на опыт стран с развитой экономикой  либо глупость либо желание добить страну,0,-0.39390056906268
1658710,Где Англия и где Россия с точки зрения рисков,1668624756,347124633,где англия и где россия с точки зрения рисков,0,-0.1443596314638853
126806,лучше бы рисунок сменили. некрасивые же монеты,1403351029,17958544,лучше бы рисунок сменили некрасивые же монеты,0,0.26999131590127945
126806,"да ладно рисунок, вот достоинство бы рубля поднять...",1403351078,12692528,да ладно рисунок вот достоинство бы рубля поднять,0,-0.4082026816904545
126806,"Сказала как отрезала. ""Поднять достоинство"" )",1403351168,136065031,сказала как отрезала поднять достоинство ,0,-0.005223546177148819
126806,"[id136065031|Ариадна], цену больше нравится?",1403351214,12692528,id136065031ариадна цену больше нравится,0,0.006453715264797211
126806,"[id12692528|Лия], а зачем?",1403351236,29914563,id12692528лия а зачем,0,-0.1398920404317323
126806,"Нет. Достоинство точнее. Его, действительно, срочно надо  поднимать. Есть предложения, как?",1403351284,136065031,нет достоинство точнее его действительно срочно надо  поднимать есть предложения как,0,-0.13933763280510902
126806,"[id136065031|Ариадна], мы в Совете Министров или на Экономическом форуме?",1403351325,12692528,id136065031ариадна мы в совете министров или на экономическом форуме,0,-0.031562349293380976
126806,"Одно дело сказать: ""Надо"".  Другое дело: Сделать.",1403351430,136065031,одно дело сказать надо  другое дело сделать,0,-0.10589157277718186
126806,Евро-рубль...,1403351549,55012666,еврорубль,0,-0.615087880360079
126806,точно под евро закосили...,1403351824,192741069,точно под евро закосили,0,-0.349484961014241
126806,"10000 купюру скоро выпустят,на ней будет изображен крым..сказали по просьбе трудящихся..",1403352009,187791659,10000 купюру скоро выпустятна ней будет изображен крымсказали по просьбе трудящихся,0,0.014159578830003738
126806,"[id192741069|Наталья], эта символика рубля,давно уже в обиходе ... просто на денежных знаках не печаталась,если Вы не знали.",1403352776,138465841,id192741069наталья эта символика рублядавно уже в обиходе  просто на денежных знаках не печаталасьесли вы не знали,0,-0.48803466744720936
126806,Пока ещё не попалась такая монетка))),1403352864,180209305,пока ещё не попалась такая монетка,0,-0.10062132030725479
126806,ЦБ верните в юрисдикцию России. Нафиг нам эти выкрутасы ?,1403353164,12514620,цб верните в юрисдикцию россии нафиг нам эти выкрутасы ,0,-0.07726322114467621
126806,"[id138465841|Михаил], спасибо я в курсе )",1403354262,192741069,id138465841михаил спасибо я в курсе ,0,0.005108163226395845
126806,"[id192741069|Наталья], тогда может евро под рубль закосило?",1403354874,138465841,id192741069наталья тогда может евро под рубль закосило,0,-0.09956916188821197
126806,"некоторым людЯм, что не сделает государство все плохо",1403355189,5580228,некоторым людям что не сделает государство все плохо,0,-0.7980997636914253
126806,"[id12514620|Алена], нет жалания поуправлять государством? а то как шавки из-за угла...",1403355294,5580228,id12514620алена нет жалания поуправлять государством а то как шавки изза угла,0,-0.5574213401414454
126806,"[id5580228|Алла], а что вы за углом делаете?",1403355415,12514620,id5580228алла а что вы за углом делаете,0,-0.041551944508682936
126806,"[id12514620|Алена], за вами наблюдаю )))))",1403355451,5580228,id12514620алена за вами наблюдаю ,0,-0.0010085199028253555
126806,ой блин все такие умные! на диване то...,1403355498,5580228,ой блин все такие умные на диване то,0,-0.7002523019909859
126806,"Всё это красиво. А, как выглядят 2 рубля и 5 рублей. О престарелых кто-нибудь подумал. Они сечас путаются. А теперь читать надпись с реверса? Брать очки? Цифры то нет?",1403355974,44196281,всё это красиво а как выглядят 2 рубля и 5 рублей о престарелых ктонибудь подумал они сечас путаются а теперь читать надпись с реверса брать очки цифры то нет,0,-0.12301891297101974
126806,Рубль как рубль наш родной деревяный.,1403356017,226510402,рубль как рубль наш родной деревяный,0,-0.012541394680738449
126806,"Оставили бы цифры,  а ""пи"" на грудь циплёнку. Не гербовый орёл.",1403358264,44196281,оставили бы цифры  а пи на грудь циплёнку не гербовый орёл,0,-0.44461375661194324
126806,Ворос один — где взять?)),1403361604,43815318,ворос один — где взять,0,-0.0015435557870659977
126806,"[id43815318|Антон], скоро во всех киосках страны",1403362388,195057098,id43815318антон скоро во всех киосках страны,0,-0.07513218931853771
126806,Фаллический символ. Нужно было справа/снизу доллар рачком пририсовать.,1403365564,213984389,фаллический символ нужно было справаснизу доллар рачком пририсовать,0,-0.08562460169196129
126806,"[id138465841|Михаил], смеяться   можно?",1403373048,29058966,id138465841михаил смеяться   можно,0,0.06157763581722975
126806,а чего не банк Москвы?),1403383657,13152399,а чего не банк москвы,0,-0.006692851035040803
126806,все те же ястребы)))),1403417744,221138212,все те же ястребы,0,-0.004621274769306183
126806,Кеш жарык!!!!,1404324317,255343258,кеш жарык,0,0.4607286425307393
1847129,"[id786188259|Андрей], тут не о народе речь. Тут о том, что строители завышая стоимость квартиры предлагают низкий процент. Таким образом строители забирают у банков доход от кредитования. Тут борьба за то, кто выгоду будет получать. При этом народ в борьбе в принципе не участвует.",1688481761,68342462,id786188259андрей тут не о народе речь тут о том что строители завышая стоимость квартиры предлагают низкий процент таким образом строители забирают у банков доход от кредитования тут борьба за то кто выгоду будет получать при этом народ в борьбе в принципе не участвует,0,-0.36390079371631145
1339231,Иностранная сучка,1636991183,656352106,иностранная сучка,0,-0.13744667847640812
1339231,"Кто-то беднеет, а кто-то на этом рекорды ставит по колличеству миллиардов долларов",1636991212,92807180,ктото беднеет а ктото на этом рекорды ставит по колличеству миллиардов долларов,0,-0.007588721811771393
1339231,"Тварь.
Завтра ослабят рубль до 110...это не повод для инфляции?.. В 14 году это уже делали. а кто делал? НАТО?))))",1636991701,116936829,тварь завтра ослабят рубль до 110это не повод для инфляции в 14 году это уже делали а кто делал нато,0,-0.24309691041707993
1339231,"всё делается для того, чтобы она усиливалась",1636991724,460581962,всё делается для того чтобы она усиливалась,0,-0.0515535194426775
1339231,было бы не плохо,1636991807,452594121,было бы не плохо,0,-0.5587200000882149
1339231,Даешь зелёный к деревянному 1/150👍,1636992705,652878,даешь зелёный к деревянному 1150👍,0,-0.0255889012478292
1339231,типа она не при чем...,1636992796,199240813,типа она не при чем,0,-0.06124237203039229
1339231,"Нефть и газ дороже чем были в 2014м, но никто не спешит возвращать курс доллара на значения 2014го. Прикрываются геополитикой, на деле- так прибыльнее для Пенсионного фонда, нефтяных и газовых монополий",1636993401,403312086,нефть и газ дороже чем были в 2014м но никто не спешит возвращать курс доллара на значения 2014го прикрываются геополитикой на деле так прибыльнее для пенсионного фонда нефтяных и газовых монополий,0,-0.1777021810412407
1339231,Байка.,1636994281,232268293,байка,0,-0.0003682979295263067
1339231,"Хм, больше тратить народ стал??? А спрос на авто упал... И вывод капитала из страны увеличился... Неужели не понятно...",1637003371,61574096,хм больше тратить народ стал а спрос на авто упал и вывод капитала из страны увеличился неужели не понятно,0,-0.7193713551387191
1339231,"Ну назвала... Сколько не говори халва, слаще не будет.",1637027724,59854225,ну назвала сколько не говори халва слаще не будет,0,-0.5132002308964729
1339231,"Бедные беднеют = жирные жиреют 🙈 если что-то делается, значит это кому-то надо",1637059910,441083928,бедные беднеют  жирные жиреют 🙈 если чтото делается значит это комуто надо,0,-0.6005842974409461
1339231,НА КОЛ ЭТУ ПРОШМАНДОВКУ!,1637060147,544994767,на кол эту прошмандовку,0,0.05091943219304085
962400,Зачем им столько денег все равно не успеют потратить и на тот свет не унесут?),1566337630,104643028,зачем им столько денег все равно не успеют потратить и на тот свет не унесут,0,-0.6200661640614271
962400,Брак по любви и брак по контракту это разные вещи.,1566341263,545273248,брак по любви и брак по контракту это разные вещи,0,-0.046499493066221476
962400,"любовь к искусству'', утончение личности..., такими гордится страна...",1566341364,336336865,любовь к искусству утончение личности такими гордится страна,0,0.07569903135299683
962400,Интеллегентный вор,1566341624,1421101,интеллегентный вор,0,0.037528395652770996
962400,какой милашка,1566350741,24520963,какой милашка,0,0.15232395380735397
962400,Мне страшно,1566354064,181248429,мне страшно,0,-0.9390884255990386
962400,Зарабатывает на наших процентах!,1566357011,252460125,зарабатывает на наших процентах,0,0.15881096245720983
962400,Мне  до этого фиолетово,1566408365,276844512,мне  до этого фиолетово,0,0.37154656648635864
962400,На каждую хитрую жопу есть хрен с левой резьбой. (Народная мудрость),1566456873,14823182,на каждую хитрую жопу есть хрен с левой резьбой народная мудрость,0,-0.20650136098265648
1052518,"Денег-то навалом,да вот освоить их проблема.",1580185103,545273248,денегто наваломда вот освоить их проблема,0,-0.6544236494228244
1052518,"Им главное себе карманы набить, а то что регионы уже голодают и ходят в лохмотьях, так это их не волнует.",1580185338,236503609,им главное себе карманы набить а то что регионы уже голодают и ходят в лохмотьях так это их не волнует,0,-0.4396250005811453
1052518,Наебулину на кол!,1580187004,287682180,наебулину на кол,0,-0.12221550056710839
1052518,"Функция ЦБ не состоит в развитии финансового рынка. Он в этом не заинтересован. Главная задача - собирать дань для МВФ, а не вкладываться в развитие российского финансового сектора и, тем более - российской экономики.",1580188109,253432488,функция цб не состоит в развитии финансового рынка он в этом не заинтересован главная задача  собирать дань для мвф а не вкладываться в развитие российского финансового сектора и тем более  российской экономики,0,-0.16800866276025772
1052518,"Населения падает, отсюда сокращения продаж,  меньше народу меньше потребления товаров и услуг...",1580190535,5129324,населения падает отсюда сокращения продаж  меньше народу меньше потребления товаров и услуг,0,-0.3444463089108467
1052518,"Министерство труда и социального развития Омской области назначило бывшему губернатору региона Леониду Полежаеву доплату к пенсии в размере 224 тысяч рублей в месяц. 
Опубликованную местными СМИ информацию подтвердила пресс-секретарь министерства Анастасия Лаврова. Она не уточнила причин такого решения. В официальном распоряжении говорится, что доплата связана с ""перерасчётом"" выслуги лет. 
Леонид Полежаев руководил Омской областью с 1990-го по 2012 год. Незадолго до своей отставки он подписал указ, по которому получает дополнительную пенсию как занимавший должность губернатора. https://www.kommersant.ru/doc/4233476",1580202516,455921866,министерство труда и социального развития омской области назначило бывшему губернатору региона леониду полежаеву доплату к пенсии в размере 224 тысяч рублей в месяц  опубликованную местными сми информацию подтвердила пресссекретарь министерства анастасия лаврова она не уточнила причин такого решения в официальном распоряжении говорится что доплата связана с перерасчётом выслуги лет  леонид полежаев руководил омской областью с 1990го по 2012 год незадолго до своей отставки он подписал указ по которому получает дополнительную пенсию как занимавший должность губернатора httpswwwkommersantrudoc4233476,0,-0.10923543572425842
1052518,"С.-ПЕТЕРБУРГ, 26 окт. 2016 г. — РИА Новости. Министерство труда и соцзащиты РФ намерено ""кошмарить бизнес"" за неиспользование труда инвалидов, заявил РИА Новости в среду первый заместитель министра Алексей Вовченко в кулуарах Всероссийского форума добровольцев в Петербурге. https://ria.ru/20161026/1480064154.html?in=t",1580208167,455921866,спетербург 26 окт 2016 г — риа новости министерство труда и соцзащиты рф намерено кошмарить бизнес за неиспользование труда инвалидов заявил риа новости в среду первый заместитель министра алексей вовченко в кулуарах всероссийского форума добровольцев в петербурге httpsriaru201610261480064154htmlint,0,-0.08472186326980591
1830760,Откуда в РОССИИ инвесторы с деньгами в три триллиона?..,1684229729,26359754,откуда в россии инвесторы с деньгами в три триллиона,0,-0.10715487669222057
1306483,Так повысили вроде,1627111353,1581615,так повысили вроде,0,0.015697674825787544
372595,"А зачем ему нужен дальнейший рост ВВП.Он не выгоден Китаю сейчас вообще,так как в сложившихся условиях лидерство означает перекладывание ответственности за всю нестабильность в мире и в первую очередь экономическую.Они притормозили для того чтобы не дать США возможность ссылаться на них.теперь Китай в экономической экспансии обвинить будет довольно проблематично.",1418642915,166218692,а зачем ему нужен дальнейший рост ввпон не выгоден китаю сейчас вообщетак как в сложившихся условиях лидерство означает перекладывание ответственности за всю нестабильность в мире и в первую очередь экономическуюони притормозили для того чтобы не дать сша возможность ссылаться на нихтеперь китай в экономической экспансии обвинить будет довольно проблематично,0,-0.3213675990700722
372595,"С 2008 годом сколько боролись? 
Дайте условия, блин, бороться и мы поборемся!",1418645982,1240772,с 2008 годом сколько боролись  дайте условия блин бороться и мы поборемся,0,-0.18824873119592667
372595,"Правильная политика против ""денежного станка""",1418648630,279082562,правильная политика против денежного станка,0,-0.03963812068104744
372595,бабах и нет домов,1418668696,276732398,бабах и нет домов,0,-0.29552546329796314
1380213,Я чуть чаем не подовился когда сумму увидел😁,1646562408,299865970,я чуть чаем не подовился когда сумму увидел😁,0,0.03208646923303604
1380213,"Какая нагрузкам для нас, пол ляма за раз только переводить. Где бы его ещё взять",1646562878,149039983,какая нагрузкам для нас пол ляма за раз только переводить где бы его ещё взять,0,-0.43668992817401886
1380213,5000 в день)) ЦБ УНИЧТОЖИТЬ,1646565109,412658756,5000 в день цб уничтожить,0,0.013537036255002022
1380213,"ВООБЩЕ ЗАКРОЙТЕ ЭТИ ПЕРЕВОДУ, НА СВОИ ПУСТЬ ЖИВУТ",1646571265,133228257,вообще закройте эти переводу на свои пусть живут,0,-0.30082771833986044
1380213,"УКРАИНЕ НЕ НУЖНА ВОЙНА - ОНА ЗАЩИЩАЕТЬСЯ!!! Всем кто выступает против желания диктатора - респект! ВЫ НЕ ПОЗОР СТРАНЫ!!! ВЫ ЗАСЛУЖИВАЕТЕ ЛУЧШЕЙ ЖИЗНИ И БОРЕТЕСЬ ЗА НЕЕ!!!! 
 
Цикл записей перехватов разговоров российских оккупантов на ютюб странице ANTON GERASHENKO - смотрите куда посылаете своих сыновей и мужей, а главное то - что большинство из них не выбирали войну, не выбирали смерть..",1646574565,553330989,украине не нужна война  она защищаеться всем кто выступает против желания диктатора  респект вы не позор страны вы заслуживаете лучшей жизни и боретесь за нее    цикл записей перехватов разговоров российских оккупантов на ютюб странице anton gerashenko  смотрите куда посылаете своих сыновей и мужей а главное то  что большинство из них не выбирали войну не выбирали смерть,0,-0.21487042680382729
1380213,"УКРАИНЕ НЕ НУЖНА ВОЙНА - ОНА ЗАЩИЩАЕТЬСЯ!!! Всем кто выступает против желания диктатора - респект! ВЫ НЕ ПОЗОР СТРАНЫ!!! ВЫ ЗАСЛУЖИВАЕТЕ ЛУЧШЕЙ ЖИЗНИ И БОРЕТЕСЬ ЗА НЕЕ!!!! 
 
Цикл записей перехватов разговоров российских оккупантов на ютюб странице ANTON GERASHENKO - смотрите куда посылаете своих сыновей и мужей, а главное то - что большинство из них не выбирали войну, не выбирали смерть..",1646574566,553330989,украине не нужна война  она защищаеться всем кто выступает против желания диктатора  респект вы не позор страны вы заслуживаете лучшей жизни и боретесь за нее    цикл записей перехватов разговоров российских оккупантов на ютюб странице anton gerashenko  смотрите куда посылаете своих сыновей и мужей а главное то  что большинство из них не выбирали войну не выбирали смерть,0,-0.21487042680382729
1380213,https://en.defence-ua.com/weapon_and_tech/the_army_of_the_armed_forces_of_ukraine_russias_combat_losses_in_ukraine_exceed_11000_persons-2202.html ,1646583319,707722257,httpsendefenceuacomweaponandtechthearmyofthearmedforcesofukrainerussiascombatlossesinukraineexceed11000persons2202html ,0,0.02314065396785736
1544054,Путин включает печатный станок? Тогда неизбежна новая волна инфляции,1658963142,31637911,путин включает печатный станок тогда неизбежна новая волна инфляции,0,-0.24959015846252441
1544054,"Если эти два фигуранта(кудрин и силуанов) включились по рублю, стало быть сделают все, чтобы рубль обвалился... это те кто против своей страны и народа... нет им веры!",1658965178,275181714,если эти два фигурантакудрин и силуанов включились по рублю стало быть сделают все чтобы рубль обвалился это те кто против своей страны и народа нет им веры,0,-0.24140743166208267
1544054,А сами будут в баксах?,1658966656,15148504,а сами будут в баксах,0,-0.0019822425674647093
1544054,Дрочеры,1658969354,4162948,дрочеры,0,-0.2281564758886816
1544054,Два урода,1658993281,323848845,два урода,0,-0.017442487718653865
1544054,рабам только талоны на еду,1659041152,728310309,рабам только талоны на еду,0,-0.07949120178818703
1847166,"На 2 млрд евро они могли бы 10 аквапарка по всей России построить,но проспали всё...",1688713391,7342412,на 2 млрд евро они могли бы 10 аквапарка по всей россии построитьно проспали всё,0,-0.293236019089818
1847166,"Надо было написать, что Италия свернула программу инвестиций в свою экономику на рекордную сумму и теперь инвесторы будут вкладывать деньги в другие страны и это будет касаться не только бизнесменов из России, но и из Китая и Саудовской Аравии, тоесть деньги потекут в другие страны, минуя Италию, увы... Американцы пользуются идиотизмом европейцев, чтобы замкнуть инвестиции на себя...",1689079490,497580548,надо было написать что италия свернула программу инвестиций в свою экономику на рекордную сумму и теперь инвесторы будут вкладывать деньги в другие страны и это будет касаться не только бизнесменов из россии но и из китая и саудовской аравии тоесть деньги потекут в другие страны минуя италию увы американцы пользуются идиотизмом европейцев чтобы замкнуть инвестиции на себя,0,-0.2820785939693451
1847166,Пусть в казну страны передадут эти деньги,1689087652,274600955,пусть в казну страны передадут эти деньги,0,-0.562506836373359
774018,"Всех бюджетников на карту ""Мир"" перевели принудительно, которая имеет множество минусов! Вот и ещё новая фишка - как поиметь электорат! Они там наверху работают по принципу ""С паршивой овцы хоть шерсти клок!""",1540139821,279896025,всех бюджетников на карту мир перевели принудительно которая имеет множество минусов вот и ещё новая фишка  как поиметь электорат они там наверху работают по принципу с паршивой овцы хоть шерсти клок,0,-0.0116959810256958
774018,"Домитилла,  подсмотри",1540144399,416060367,домитилла  подсмотри,0,0.004128864733502269
774018,так и математика соответствующая принята ...,1540145239,-59063000,так и математика соответствующая принята ,0,-0.007362564094364643
774018,"[id279896025|Максим], в России действует уведомительная система .Напишите официальное заявление , что вы не желаете получать деньги на карту ""Мир "" , причину можете придумать любую и пошлите всех .....сами знаете куда. Это навязанная вам услуга , которой вы не согласны пользоваться 😃",1540146038,315830439,id279896025максим в россии действует уведомительная система напишите официальное заявление  что вы не желаете получать деньги на карту мир   причину можете придумать любую и пошлите всех сами знаете куда это навязанная вам услуга  которой вы не согласны пользоваться 😃,0,-0.2579949237406254
774018,"Угу, будем ждать...минета. Самые жадные банкиры в мире в какой стране?",1540155114,384133445,угу будем ждатьминета самые жадные банкиры в мире в какой стране,0,-0.3192963358014822
774018,где-то грустит Герман Греф,1540186691,13318943,гдето грустит герман греф,0,-0.8015329428017139
1658758,"крым следующий
душилин следующий",1668064386,25005040,крым следующий душилин следующий,0,0.08534194948151708
1871757,"люди потихоньку уходят от налички, цифровой рублю начали вводить как нельзя вовремя)) мне кажется, что время сейчас для этого опитмальное",1696416910,820119463,люди потихоньку уходят от налички цифровой рублю начали вводить как нельзя вовремя мне кажется что время сейчас для этого опитмальное,0,-0.30925409495830536
1281953,Да все у вас через...,1619190161,302868718,да все у вас через,0,-0.022859878721646965
1281953,"А может не выдумывать велосипед? Взять и отменить антисанкции, и все. А то от этих антисанкций больше страдают ваши же граждане.",1619192494,15148504,а может не выдумывать велосипед взять и отменить антисанкции и все а то от этих антисанкций больше страдают ваши же граждане,0,-0.32768562668934464
1281953,Либеральная чушь...,1619193113,290152053,либеральная чушь,0,-0.3682817369699478
1281953,"Перечень мер господдержки сейчас постоянно расширяется - актуально, некоторые из них останутся и после того, как с коронавирусом разберемся. А это время судя по всему не за горами, у нас проводят вакцинацию препаратом, эффективность которого оказалась даже выше заявленных 91,7%. В итоге выходит 97,6%",1619200532,604454475,перечень мер господдержки сейчас постоянно расширяется  актуально некоторые из них останутся и после того как с коронавирусом разберемся а это время судя по всему не за горами у нас проводят вакцинацию препаратом эффективность которого оказалась даже выше заявленных 917 в итоге выходит 976,0,-0.36517713218927383
1281953,"80 000 000 бедноты, это то что озвучил дерипаска,а на самом деле ещё больше.
это какой такой ДОЛЖНА БЫТЬ адрессная помощь?
ОЧЕРЕДНОЙ том пора печатать.",1619223771,322498964,80 000 000 бедноты это то что озвучил дерипаскаа на самом деле ещё больше это какой такой должна быть адрессная помощь очередной том пора печатать,0,-0.271015889942646
1044386,Бездари.Нихера не меняется.,1579241673,141345940,бездаринихера не меняется,0,-0.5881981961429119
1044386,"Зачем налоги с людей драть, если через банки такие средства выводят????",1579244504,253648976,зачем налоги с людей драть если через банки такие средства выводят,0,-0.36196869891136885
1044386,"Этот наш нынешний новый премьер, будучи в налоговой, если мог бы то и шкуры с людей поснимал бы. За то к богатым, таким как сам, очень даже лоялен. Не верю, что он заработал свое состояние. Конечно если он всю жизнь в налоговой а жена предприниматель , то чего уж там..........))))",1579244710,253648976,этот наш нынешний новый премьер будучи в налоговой если мог бы то и шкуры с людей поснимал бы за то к богатым таким как сам очень даже лоялен не верю что он заработал свое состояние конечно если он всю жизнь в налоговой а жена предприниматель  то чего уж там,0,-0.1656530797481537
1044386,"Санация банка - нормальная процедура в финансовом мире. Хорошо, что у нас это единичные случаи, а не пузырь, как это было в мире в 1998 году",1579247541,219699812,санация банка  нормальная процедура в финансовом мире хорошо что у нас это единичные случаи а не пузырь как это было в мире в 1998 году,0,-0.20868374407291412
1044386,"Вот прежде чем выдавать лицензии надо проводить проверку на управленческие качества руководителей этих банков, а то филиалы открывают, год-два и все, горят.",1579254897,248814713,вот прежде чем выдавать лицензии надо проводить проверку на управленческие качества руководителей этих банков а то филиалы открывают годдва и все горят,0,-0.26011455059051514
